"Point Name - null",,,
Min Value - 1469.2  (cu meter),,,
Max Value - 16226  (cu meter),,,
Average Value - 9693.5  (cu meter),,,
"Equipment - None",,,
"Space - None",,,
Point Url,=HYPERLINK("https://157.193.41.18/UI/#/network/hvac02:ca1102r1/FCB.076AVND010.VOL1-TOT.Trend"),,
TimeStamp,DataValue (cu meter),Reliability (blank if reliable),
"December 22, 2020 12:00:00 AM","2,793.4","",,
"December 23, 2020 12:00:00 AM","2,825.0","",,
"December 24, 2020 12:00:00 AM","2,847.7","",,
"December 25, 2020 12:00:00 AM","2,869.6","",,
"December 26, 2020 12:00:00 AM","2,877.6","",,
"December 27, 2020 12:00:00 AM","2,885.9","",,
"December 28, 2020 12:00:00 AM","2,885.9","",,
"December 29, 2020 12:00:00 AM","2,885.9","",,
"December 30, 2020 12:00:00 AM","2,894.5","",,
"December 31, 2020 12:00:00 AM","2,903.3","",,
"January 1, 2021 12:00:00 AM","2,915.7","",,
"January 2, 2021 12:00:00 AM","2,948.4","",,
"January 3, 2021 12:00:00 AM","2,981.2","",,
"January 4, 2021 12:00:00 AM","3,013.8","",,
"January 5, 2021 12:00:00 AM","3,083.6","",,
"January 6, 2021 12:00:00 AM","3,148.8","",,
"January 7, 2021 12:00:00 AM","3,209.0","",,
"January 8, 2021 12:00:00 AM","3,257.8","",,
"January 9, 2021 12:00:00 AM","3,314.5","",,
"January 10, 2021 12:00:00 AM","3,331.7","",,
"January 11, 2021 12:00:00 AM","3,331.7","",,
"January 12, 2021 12:00:00 AM","3,377.9","",,
"January 13, 2021 12:00:00 AM","3,419.6","",,
"January 14, 2021 12:00:00 AM","3,441.4","",,
"January 15, 2021 12:00:00 AM","3,473.5","",,
"January 16, 2021 12:00:00 AM","3,503.5","",,
"January 17, 2021 12:00:00 AM","3,539.4","",,
"January 18, 2021 12:00:00 AM","3,539.4","",,
"January 19, 2021 12:00:00 AM","3,588.8","",,
"January 20, 2021 12:00:00 AM","3,630.0","",,
"January 21, 2021 12:00:00 AM","3,661.5","",,
"January 22, 2021 12:00:00 AM","3,692.7","",,
"January 23, 2021 12:00:00 AM","3,718.0","",,
"January 24, 2021 12:00:00 AM","3,747.4","",,
"January 25, 2021 12:00:00 AM","3,747.4","",,
"January 26, 2021 12:00:00 AM","3,795.5","",,
"January 27, 2021 12:00:00 AM","3,834.0","",,
"January 28, 2021 12:00:00 AM","3,867.2","",,
"January 29, 2021 12:00:00 AM","3,906.7","",,
"January 30, 2021 12:00:00 AM","3,927.2","",,
"January 31, 2021 12:00:00 AM","3,952.1","",,
"February 1, 2021 12:00:00 AM","3,952.1","",,
"February 2, 2021 12:00:00 AM","4,002.6","",,
"February 3, 2021 12:00:00 AM","4,042.9","",,
"February 4, 2021 12:00:00 AM","4,070.0","",,
"February 5, 2021 12:00:00 AM","4,094.7","",,
"February 6, 2021 12:00:00 AM","4,118.5","",,
"February 7, 2021 12:00:00 AM","4,135.0","",,
"February 8, 2021 12:00:00 AM","4,135.0","",,
"February 9, 2021 12:00:00 AM","4,167.0","",,
"February 10, 2021 12:00:00 AM","4,226.5","",,
"February 11, 2021 12:00:00 AM","4,237.8","",,
"February 12, 2021 12:00:00 AM","4,249.6","",,
"February 13, 2021 12:00:00 AM","4,264.6","",,
"February 14, 2021 12:00:00 AM","4,275.8","",,
"February 15, 2021 12:00:00 AM","4,278.2","",,
"February 16, 2021 12:00:00 AM","4,284.5","",,
"February 17, 2021 12:00:00 AM","4,295.2","",,
"February 18, 2021 12:00:00 AM","4,309.8","",,
"February 19, 2021 12:00:00 AM","4,320.2","",,
"February 20, 2021 12:00:00 AM","4,337.0","",,
"February 21, 2021 12:00:00 AM","4,347.6","",,
