Time	11.02 DUNANT 1 - ENERGIEMETER SECUNDAIR WARMTEPOMP EN PLATENWISSELAAR KOELING Totaal energieverbruik warm MWh.11.02 DUNANT 1 - ENERGIEMETER SECUNDAIR WARMTEPOMP EN PLATENWISSELAAR KOELING Totaal energieverbruik warm MWh .JCI Trend Log.Present Value (kWh)	11.02 DUNANT 1 - ENERGIEMETER SECUNDAIR WARMTEPOMP EN PLATENWISSELAAR KOELING Totaal energieverbruik koud MWh.11.02 DUNANT 1 - ENERGIEMETER SECUNDAIR WARMTEPOMP EN PLATENWISSELAAR KOELING Totaal energieverbruik koud MWh.JCI Trend Log.Present Value (kWh)	
2/15/24, 12:00:00 AM CET	113510.0	56519.0	
2/16/24, 12:00:00 AM CET	113762.0	56521.0	
2/17/24, 12:00:00 AM CET	113853.0	56522.0	
2/18/24, 12:00:00 AM CET	114040.0	56524.0	
2/19/24, 12:00:00 AM CET	114054.0	56524.0	
2/20/24, 12:00:00 AM CET	114352.0	56525.0	
2/21/24, 12:00:00 AM CET	114425.0	56525.0	
2/22/24, 12:00:00 AM CET	114705.0	56526.0	
2/23/24, 12:00:00 AM CET	114966.0	56528.0	
2/24/24, 12:00:00 AM CET	115154.0	56529.0	
2/25/24, 12:00:00 AM CET	115460.0	56530.0	
2/26/24, 12:00:00 AM CET	115460.0	56530.0	
2/27/24, 12:00:00 AM CET	115460.0	56530.0	
2/28/24, 12:00:00 AM CET	115943.0	56530.0	
2/29/24, 12:00:00 AM CET	116267.0	56531.0	
3/1/24, 12:00:00 AM CET	116571.0	56532.0	
3/2/24, 12:00:00 AM CET	116852.0	56533.0	
3/3/24, 12:00:00 AM CET	117155.0	56534.0	
3/4/24, 12:00:00 AM CET	117155.0	56534.0	
3/5/24, 12:00:00 AM CET	117155.0	56534.0	
3/6/24, 12:00:00 AM CET	117519.0	56534.0	
3/7/24, 12:00:00 AM CET	118111.0	56535.0	
3/8/24, 12:00:00 AM CET	118134.0	56536.0	
3/9/24, 12:00:00 AM CET	118402.0	56537.0	
3/10/24, 12:00:00 AM CET	118668.0	56538.0	
3/11/24, 12:00:00 AM CET	118668.0	56538.0	
3/12/24, 12:00:00 AM CET	118668.0	56538.0	
3/13/24, 12:00:00 AM CET	119004.0	56538.0	
3/14/24, 12:00:00 AM CET	119314.0	56539.0	
3/15/24, 12:00:00 AM CET	119441.0	56541.0	
3/16/24, 12:00:00 AM CET	119616.0	56542.0	
3/17/24, 12:00:00 AM CET	119704.0	56544.0	
3/18/24, 12:00:00 AM CET	119712.0	56544.0	
3/19/24, 12:00:00 AM CET	119712.0	56544.0	
3/20/24, 12:00:00 AM CET	119947.0	56545.0	
3/21/24, 12:00:00 AM CET	120120.0	56547.0	
3/22/24, 12:00:00 AM CET	120231.0	56549.0	
3/23/24, 12:00:00 AM CET	120294.0	56549.0	
3/24/24, 12:00:00 AM CET	120304.0	56549.0	
3/25/24, 12:00:00 AM CET	120304.0	56549.0	
3/26/24, 12:00:00 AM CET	120304.0	56549.0	
3/27/24, 12:00:00 AM CET	120317.0	56549.0	
3/28/24, 12:00:00 AM CET	120329.0	56549.0	
3/29/24, 12:00:00 AM CET	120341.0	56549.0	
3/30/24, 12:00:00 AM CET	120353.0	56549.0	
3/31/24, 12:00:00 AM CET	120363.0	56549.0	
4/1/24, 12:00:00 AM CEST	120363.0	56549.0	
4/2/24, 12:00:00 AM CEST	120363.0	56549.0	
4/3/24, 12:00:00 AM CEST	120372.0	56549.0	
4/4/24, 12:00:00 AM CEST	120382.0	56550.0	
4/5/24, 12:00:00 AM CEST	120392.0	56550.0	
4/6/24, 12:00:00 AM CEST	120401.0	56550.0	
4/7/24, 12:00:00 AM CEST	120410.0	56550.0	
4/8/24, 12:00:00 AM CEST	120410.0	56550.0	
4/9/24, 12:00:00 AM CEST	120410.0	56550.0	
4/10/24, 12:00:00 AM CEST	120418.0	56550.0	
4/11/24, 12:00:00 AM CEST	120426.0	56550.0	
4/12/24, 12:00:00 AM CEST	120435.0	56550.0	
4/13/24, 12:00:00 AM CEST	120443.0	56550.0	
4/14/24, 12:00:00 AM CEST	120451.0	56550.0	
4/15/24, 12:00:00 AM CEST	120451.0	56550.0	
4/16/24, 12:00:00 AM CEST	120451.0	56550.0	
4/17/24, 12:00:00 AM CEST	120461.0	56550.0	
4/18/24, 12:00:00 AM CEST	120472.0	56550.0	
4/19/24, 12:00:00 AM CEST	120485.0	56550.0	
4/20/24, 12:00:00 AM CEST	120497.0	56550.0	
4/21/24, 12:00:00 AM CEST	120507.0	56550.0	
4/22/24, 12:00:00 AM CEST	120507.0	56550.0	
4/23/24, 12:00:00 AM CEST	120507.0	56550.0	
4/24/24, 12:00:00 AM CEST	120517.0	56551.0	
4/25/24, 12:00:00 AM CEST	120529.0	56551.0	
4/26/24, 12:00:00 AM CEST	120540.0	56551.0	
4/27/24, 12:00:00 AM CEST	120553.0	56551.0	
4/28/24, 12:00:00 AM CEST	120563.0	56551.0	
4/29/24, 12:00:00 AM CEST	120563.0	56551.0	
4/30/24, 12:00:00 AM CEST	120563.0	56551.0	
5/1/24, 12:00:00 AM CEST	120574.0	56551.0	
5/2/24, 12:00:00 AM CEST	120582.0	56551.0	
5/3/24, 12:00:00 AM CEST	120586.0	56551.0	
5/4/24, 12:00:00 AM CEST	120595.0	56551.0	
5/5/24, 12:00:00 AM CEST	120605.0	56551.0	
5/6/24, 12:00:00 AM CEST	120605.0	56551.0	
5/7/24, 12:00:00 AM CEST	120605.0	56551.0	
5/8/24, 12:00:00 AM CEST	120614.0	56551.0	
5/9/24, 12:00:00 AM CEST	120620.0	56551.0	
5/10/24, 12:00:00 AM CEST	120629.0	56551.0	
5/11/24, 12:00:00 AM CEST	120636.0	56551.0	
5/12/24, 12:00:00 AM CEST	120641.0	56551.0	
5/13/24, 12:00:00 AM CEST	120641.0	56551.0	
5/14/24, 12:00:00 AM CEST	120641.0	56551.0	
5/15/24, 12:00:00 AM CEST	120646.0	56551.0	
5/16/24, 12:00:00 AM CEST	120649.0	56552.0	
5/17/24, 12:00:00 AM CEST	120649.0	56719.0	
5/18/24, 12:00:00 AM CEST	120649.0	56832.0	
5/19/24, 12:00:00 AM CEST	120649.0	56933.0	
5/20/24, 12:00:00 AM CEST	120649.0	56933.0	
5/21/24, 12:00:00 AM CEST	120650.0	56954.0	
5/22/24, 12:00:00 AM CEST	120650.0	56954.0	
5/23/24, 12:00:00 AM CEST	120650.0	57082.0	
5/24/24, 12:00:00 AM CEST	120650.0	57179.0	
5/25/24, 12:00:00 AM CEST	120650.0	57271.0	
5/26/24, 12:00:00 AM CEST	120650.0	57353.0	
5/27/24, 12:00:00 AM CEST	120650.0	57353.0	
5/28/24, 12:00:00 AM CEST	120650.0	57384.0	
5/29/24, 12:00:00 AM CEST	120650.0	57443.0	
5/30/24, 12:00:00 AM CEST	120650.0	57505.0	
5/31/24, 12:00:00 AM CEST	120650.0	57569.0	
6/1/24, 12:00:00 AM CEST	120650.0	57639.0	
6/2/24, 12:00:00 AM CEST	120650.0	57697.0	
6/3/24, 12:00:00 AM CEST	120650.0	57697.0	
6/4/24, 12:00:00 AM CEST	120650.0	57720.0	
6/5/24, 12:00:00 AM CEST	120650.0	57750.0	
6/6/24, 12:00:00 AM CEST	120650.0	57818.0	
6/7/24, 12:00:00 AM CEST	120650.0	57889.0	
6/8/24, 12:00:00 AM CEST	120650.0	57963.0	
6/9/24, 12:00:00 AM CEST	120650.0	58033.0	
6/10/24, 12:00:00 AM CEST	120650.0	58033.0	
6/11/24, 12:00:00 AM CEST	120650.0	58096.0	
6/12/24, 12:00:00 AM CEST	120650.0	58152.0	
6/13/24, 12:00:00 AM CEST	120650.0	58180.0	
6/14/24, 12:00:00 AM CEST	120650.0	58230.0	
6/15/24, 12:00:00 AM CEST	120650.0	58290.0	
6/16/24, 12:00:00 AM CEST	120650.0	58350.0	
6/17/24, 12:00:00 AM CEST	120650.0	58350.0	
6/18/24, 12:00:00 AM CEST	120650.0	58362.0	
6/19/24, 12:00:00 AM CEST	120650.0	58435.0	
6/20/24, 12:00:00 AM CEST	120650.0	58507.0	
6/21/24, 12:00:00 AM CEST	120650.0	58588.0	
6/22/24, 12:00:00 AM CEST	120650.0	58679.0	
6/23/24, 12:00:00 AM CEST	120650.0	58753.0	
6/24/24, 12:00:00 AM CEST	120650.0	58753.0	
6/25/24, 12:00:00 AM CEST	120650.0	58776.0	
6/26/24, 12:00:00 AM CEST	120650.0	58927.0	
6/27/24, 12:00:00 AM CEST	120650.0	59110.0	
6/28/24, 12:00:00 AM CEST	120650.0	59326.0	
6/29/24, 12:00:00 AM CEST	120650.0	59540.0	
6/30/24, 12:00:00 AM CEST	120650.0	59711.0	
7/1/24, 12:00:00 AM CEST	120650.0	59711.0	
7/2/24, 12:00:00 AM CEST	120650.0	59739.0	
7/3/24, 12:00:00 AM CEST	120650.0	59916.0	
7/4/24, 12:00:00 AM CEST	120650.0	60045.0	
7/5/24, 12:00:00 AM CEST	120650.0	60154.0	
7/6/24, 12:00:00 AM CEST	120650.0	60264.0	
7/7/24, 12:00:00 AM CEST	120650.0	60371.0	
7/8/24, 12:00:00 AM CEST	120650.0	60371.0	
7/9/24, 12:00:00 AM CEST	120650.0	60452.0	
7/10/24, 12:00:00 AM CEST	120650.0	60452.0	
7/11/24, 12:00:00 AM CEST	120650.0	60452.0	
7/12/24, 12:00:00 AM CEST	120650.0	60452.0	
7/13/24, 12:00:00 AM CEST	120650.0	60452.0	
7/14/24, 12:00:00 AM CEST	120650.0	60452.0	
7/15/24, 12:00:00 AM CEST	120650.0	60452.0	
7/16/24, 12:00:00 AM CEST	120650.0	60452.0	
7/17/24, 12:00:00 AM CEST	120650.0	60452.0	
7/18/24, 12:00:00 AM CEST	120650.0	60452.0	
7/19/24, 12:00:00 AM CEST	120650.0	60452.0	
7/20/24, 12:00:00 AM CEST	120650.0	60452.0	
7/21/24, 12:00:00 AM CEST	120650.0	60452.0	
7/22/24, 12:00:00 AM CEST	120650.0	60452.0	
7/23/24, 12:00:00 AM CEST	120650.0	60452.0	
7/24/24, 12:00:00 AM CEST	120650.0	60452.0	
7/25/24, 12:00:00 AM CEST	120650.0	60452.0	
7/26/24, 12:00:00 AM CEST	120650.0	60452.0	
7/27/24, 12:00:00 AM CEST	120650.0	60452.0	
7/28/24, 12:00:00 AM CEST	120650.0	60452.0	
7/29/24, 12:00:00 AM CEST	120650.0	60452.0	
7/30/24, 12:00:00 AM CEST	120650.0	60452.0	
7/31/24, 12:00:00 AM CEST	120650.0	60452.0	
8/1/24, 12:00:00 AM CEST	120650.0	60452.0	
8/2/24, 12:00:00 AM CEST	120650.0	60452.0	
8/3/24, 12:00:00 AM CEST	120650.0	60452.0	
8/4/24, 12:00:00 AM CEST	120650.0	60452.0	
8/5/24, 12:00:00 AM CEST	120650.0	60452.0	
8/6/24, 12:00:00 AM CEST	120650.0	60452.0	
8/7/24, 12:00:00 AM CEST	120650.0	60452.0	
8/8/24, 12:00:00 AM CEST	120650.0	60452.0	
8/9/24, 12:00:00 AM CEST	120650.0	60452.0	
8/10/24, 12:00:00 AM CEST	120650.0	60452.0	
8/11/24, 12:00:00 AM CEST	120650.0	60452.0	
8/12/24, 12:00:00 AM CEST	120650.0	60452.0	
8/13/24, 12:00:00 AM CEST	120650.0	60452.0	
8/14/24, 12:00:00 AM CEST	120650.0	60452.0	
8/15/24, 12:00:00 AM CEST	120650.0	60452.0	
8/16/24, 12:00:00 AM CEST	120650.0	60452.0	
8/17/24, 12:00:00 AM CEST	120650.0	60452.0	
8/18/24, 12:00:00 AM CEST	120650.0	60452.0	
8/19/24, 12:00:00 AM CEST	120650.0	60452.0	
8/20/24, 12:00:00 AM CEST	120650.0	60452.0	
8/21/24, 12:00:00 AM CEST	120650.0	60461.0	
8/22/24, 12:00:00 AM CEST	120650.0	60627.0	
8/23/24, 12:00:00 AM CEST	120650.0	60735.0	
8/24/24, 12:00:00 AM CEST	120650.0	60887.0	
8/25/24, 12:00:00 AM CEST	120650.0	61098.0	
8/26/24, 12:00:00 AM CEST	120650.0	61098.0	
8/27/24, 12:00:00 AM CEST	120650.0	61131.0	
8/28/24, 12:00:00 AM CEST	120650.0	61326.0	
8/29/24, 12:00:00 AM CEST	120650.0	61715.0	
8/30/24, 12:00:00 AM CEST	120650.0	61830.0	
8/31/24, 12:00:00 AM CEST	120650.0	62076.0	
9/1/24, 12:00:00 AM CEST	120650.0	62275.0	
9/2/24, 12:00:00 AM CEST	120650.0	62275.0	
9/3/24, 12:00:00 AM CEST	120650.0	62446.0	
9/4/24, 12:00:00 AM CEST	120650.0	62636.0	
9/5/24, 12:00:00 AM CEST	120650.0	62866.0	
9/6/24, 12:00:00 AM CEST	120650.0	63041.0	
9/7/24, 12:00:00 AM CEST	120650.0	63215.0	
9/8/24, 12:00:00 AM CEST	120650.0	63344.0	
9/9/24, 12:00:00 AM CEST	120650.0	63344.0	
9/10/24, 12:00:00 AM CEST	120651.0	63370.0	
9/11/24, 12:00:00 AM CEST	120651.0	63533.0	
9/12/24, 12:00:00 AM CEST	120651.0	63649.0	
9/13/24, 12:00:00 AM CEST	120651.0	63747.0	
9/14/24, 12:00:00 AM CEST	120651.0	63826.0	
9/15/24, 12:00:00 AM CEST	120651.0	63880.0	
9/16/24, 12:00:00 AM CEST	120651.0	63880.0	
9/17/24, 12:00:00 AM CEST	120651.0	63891.0	
9/18/24, 12:00:00 AM CEST	120651.0	63948.0	
9/19/24, 12:00:00 AM CEST	120651.0	64023.0	
9/20/24, 12:00:00 AM CEST	120651.0	64120.0	
9/21/24, 12:00:00 AM CEST	120651.0	64269.0	
9/22/24, 12:00:00 AM CEST	120651.0	64408.0	
9/23/24, 12:00:00 AM CEST	120651.0	64408.0	
9/24/24, 12:00:00 AM CEST	120651.0	64427.0	
9/25/24, 12:00:00 AM CEST	120651.0	64549.0	
9/26/24, 12:00:00 AM CEST	120651.0	64634.0	
9/27/24, 12:00:00 AM CEST	120651.0	64714.0	
9/28/24, 12:00:00 AM CEST	120651.0	64801.0	
9/29/24, 12:00:00 AM CEST	120651.0	64858.0	
9/30/24, 12:00:00 AM CEST	120651.0	64858.0	
10/1/24, 12:00:00 AM CEST	120651.0	64865.0	
10/2/24, 12:00:00 AM CEST	120739.0	64885.0	
10/3/24, 12:00:00 AM CEST	120754.0	64885.0	
10/4/24, 12:00:00 AM CEST	120831.0	64886.0	
10/5/24, 12:00:00 AM CEST	120968.0	64887.0	
10/6/24, 12:00:00 AM CEST	121077.0	64889.0	
10/7/24, 12:00:00 AM CEST	121077.0	64889.0	
10/8/24, 12:00:00 AM CEST	121077.0	64889.0	
10/9/24, 12:00:00 AM CEST	121163.0	64890.0	
10/10/24, 12:00:00 AM CEST	121184.0	64890.0	
10/11/24, 12:00:00 AM CEST	121228.0	64890.0	
10/12/24, 12:00:00 AM CEST	121235.0	64890.0	
10/13/24, 12:00:00 AM CEST	121343.0	64891.0	
10/14/24, 12:00:00 AM CEST	121343.0	64891.0	
10/15/24, 12:00:00 AM CEST	121343.0	64891.0	
10/16/24, 12:00:00 AM CEST	121839.0	64893.0	
10/17/24, 12:00:00 AM CEST	121885.0	64893.0	
10/18/24, 12:00:00 AM CEST	121899.0	64894.0	
10/19/24, 12:00:00 AM CEST	121911.0	64894.0	
10/20/24, 12:00:00 AM CEST	121922.0	64894.0	
10/21/24, 12:00:00 AM CEST	121922.0	64894.0	
10/22/24, 12:00:00 AM CEST	121922.0	64894.0	
10/23/24, 12:00:00 AM CEST	121977.0	64894.0	
10/24/24, 12:00:00 AM CEST	122211.0	64896.0	
10/25/24, 12:00:00 AM CEST	122415.0	64898.0	
10/26/24, 12:00:00 AM CEST	122521.0	64900.0	
10/27/24, 12:00:00 AM CEST	122536.0	64900.0	
10/28/24, 12:00:00 AM CET	122536.0	64900.0	
10/29/24, 12:00:00 AM CET	122590.0	64900.0	
10/30/24, 12:00:00 AM CET	122674.0	64901.0	
10/31/24, 12:00:00 AM CET	122685.0	64901.0	
11/1/24, 12:00:00 AM CET	122756.0	64901.0	
11/2/24, 12:00:00 AM CET	122776.0	64901.0	
11/3/24, 12:00:00 AM CET	122798.0	64901.0	
11/4/24, 12:00:00 AM CET	122798.0	64901.0	
11/5/24, 12:00:00 AM CET	122798.0	64901.0	
11/6/24, 12:00:00 AM CET	123515.0	64902.0	
11/7/24, 12:00:00 AM CET	123698.0	64903.0	
11/8/24, 12:00:00 AM CET	123947.0	64903.0	
11/15/24, 12:00:00 AM CET	125471.0	64905.0	
11/16/24, 12:00:00 AM CET	125606.0	64906.0	
11/17/24, 12:00:00 AM CET	125795.0	64907.0	
11/18/24, 12:00:00 AM CET	125795.0	64907.0	
11/19/24, 12:00:00 AM CET	125795.0	64907.0	
11/20/24, 12:00:00 AM CET	126215.0	64908.0	
11/21/24, 12:00:00 AM CET	126507.0	64908.0	
11/22/24, 12:00:00 AM CET	126861.0	64909.0	
11/23/24, 12:00:00 AM CET	127224.0	64910.0	
11/24/24, 12:00:00 AM CET	127563.0	64911.0	
11/25/24, 12:00:00 AM CET	127563.0	64911.0	
11/26/24, 12:00:00 AM CET	127716.0	64911.0	
11/27/24, 12:00:00 AM CET	128010.0	64912.0	
11/28/24, 12:00:00 AM CET	128365.0	64912.0	
11/29/24, 12:00:00 AM CET	128665.0	64913.0	
11/30/24, 12:00:00 AM CET	128966.0	64914.0	
12/1/24, 12:00:00 AM CET	129310.0	64915.0	
12/2/24, 12:00:00 AM CET	129310.0	64915.0	
12/3/24, 12:00:00 AM CET	129310.0	64915.0	
12/4/24, 12:00:00 AM CET	129768.0	64915.0	
12/5/24, 12:00:00 AM CET	130108.0	64916.0	
12/6/24, 12:00:00 AM CET	130450.0	64917.0	
12/7/24, 12:00:00 AM CET	130796.0	64918.0	
12/8/24, 12:00:00 AM CET	131135.0	64919.0	
12/9/24, 12:00:00 AM CET	131135.0	64919.0	
12/10/24, 12:00:00 AM CET	131135.0	64919.0	
12/11/24, 12:00:00 AM CET	131617.0	64919.0	
12/12/24, 12:00:00 AM CET	132036.0	64920.0	
12/13/24, 12:00:00 AM CET	132408.0	64921.0	
12/14/24, 12:00:00 AM CET	132784.0	64921.0	
12/15/24, 12:00:00 AM CET	133163.0	64922.0	
12/16/24, 12:00:00 AM CET	133163.0	64922.0	
12/17/24, 12:00:00 AM CET	133163.0	64922.0	
12/18/24, 12:00:00 AM CET	133668.0	64923.0	
12/19/24, 12:00:00 AM CET	134031.0	64924.0	
12/20/24, 12:00:00 AM CET	134333.0	64924.0	
12/21/24, 12:00:00 AM CET	134626.0	64925.0	
12/22/24, 12:00:00 AM CET	134970.0	64926.0	
12/23/24, 12:00:00 AM CET	134985.0	64926.0	
12/24/24, 12:00:00 AM CET	134985.0	64926.0	
12/25/24, 12:00:00 AM CET	135469.0	64927.0	
12/26/24, 12:00:00 AM CET	135843.0	64928.0	
12/27/24, 12:00:00 AM CET	135898.0	64928.0	
12/28/24, 12:00:00 AM CET	135956.0	64929.0	
12/29/24, 12:00:00 AM CET	136033.0	64930.0	
12/30/24, 12:00:00 AM CET	136033.0	64930.0	
12/31/24, 12:00:00 AM CET	136033.0	64930.0	
1/1/25, 12:00:00 AM CET	136098.0	64931.0	
1/2/25, 12:00:00 AM CET	136155.0	64931.0	
1/3/25, 12:00:00 AM CET	136210.0	64932.0	
1/4/25, 12:00:00 AM CET	137088.0	64933.0	
1/5/25, 12:00:00 AM CET	137621.0	64933.0	
1/6/25, 12:00:00 AM CET	137621.0	64933.0	
1/7/25, 12:00:00 AM CET	137714.0	64933.0	
1/8/25, 12:00:00 AM CET	138421.0	64934.0	
1/9/25, 12:00:00 AM CET	138881.0	64934.0	
1/10/25, 12:00:00 AM CET	139313.0	64935.0	
1/11/25, 12:00:00 AM CET	139751.0	64935.0	
1/12/25, 12:00:00 AM CET	140179.0	64936.0	
1/13/25, 12:00:00 AM CET	140179.0	64936.0	
1/14/25, 12:00:00 AM CET	140720.0	64937.0	
1/15/25, 12:00:00 AM CET	140876.0	64937.0	
1/16/25, 12:00:00 AM CET	141254.0	64937.0	
1/17/25, 12:00:00 AM CET	141337.0	64937.0	
1/18/25, 12:00:00 AM CET	141499.0	64937.0	
1/19/25, 12:00:00 AM CET	141667.0	64937.0	
1/20/25, 12:00:00 AM CET	141682.0	64937.0	
1/21/25, 12:00:00 AM CET	141724.0	64937.0	
1/22/25, 12:00:00 AM CET	142036.0	64937.0	
1/23/25, 12:00:00 AM CET	142229.0	64937.0	
1/24/25, 12:00:00 AM CET	142482.0	64937.0	
1/25/25, 12:00:00 AM CET	142531.0	64937.0	
1/26/25, 12:00:00 AM CET	142651.0	64937.0	
1/27/25, 12:00:00 AM CET	142651.0	64937.0	
1/28/25, 12:00:00 AM CET	142651.0	64937.0	
1/29/25, 12:00:00 AM CET	143004.0	64937.0	
1/30/25, 12:00:00 AM CET	143213.0	64937.0	
1/31/25, 12:00:00 AM CET	143358.0	64937.0	
2/1/25, 12:00:00 AM CET	143453.0	64937.0	
2/2/25, 12:00:00 AM CET	143543.0	64937.0	
2/3/25, 12:00:00 AM CET	143543.0	64937.0	
2/4/25, 12:00:00 AM CET	143586.0	64937.0	
2/5/25, 12:00:00 AM CET	143850.0	64937.0	
2/6/25, 12:00:00 AM CET	143989.0	64937.0	
2/7/25, 12:00:00 AM CET	144140.0	64938.0	
2/8/25, 12:00:00 AM CET	144233.0	64938.0	
2/9/25, 12:00:00 AM CET	144328.0	64938.0	
2/10/25, 12:00:00 AM CET	144328.0	64938.0	
2/11/25, 12:00:00 AM CET	144328.0	64938.0	
2/12/25, 12:00:00 AM CET	144609.0	64938.0	
2/13/25, 12:00:00 AM CET	144793.0	64938.0	
2/14/25, 12:00:00 AM CET	144940.0	64938.0	
2/15/25, 12:00:00 AM CET	145070.0	64938.0	
2/16/25, 12:00:00 AM CET	145214.0	64938.0	
2/17/25, 12:00:00 AM CET	145214.0	64938.0	
2/18/25, 12:00:00 AM CET	145258.0	64938.0	
2/19/25, 12:00:00 AM CET	145584.0	64938.0	
2/20/25, 12:00:00 AM CET	145775.0	64938.0	
2/21/25, 12:00:00 AM CET	145988.0	64938.0	
2/22/25, 12:00:00 AM CET	146200.0	64938.0	
2/23/25, 12:00:00 AM CET	146373.0	64938.0	
2/24/25, 12:00:00 AM CET	146373.0	64938.0	
2/25/25, 12:00:00 AM CET	146520.0	64938.0	
2/26/25, 12:00:00 AM CET	146743.0	64938.0	
2/27/25, 12:00:00 AM CET	146987.0	64939.0	
2/28/25, 12:00:00 AM CET	147155.0	64939.0	
3/1/25, 12:00:00 AM CET	147249.0	64939.0	
3/2/25, 12:00:00 AM CET	147347.0	64939.0	
3/3/25, 12:00:00 AM CET	147347.0	64939.0	
3/4/25, 12:00:00 AM CET	147347.0	64939.0	
3/5/25, 12:00:00 AM CET	147598.0	64939.0	
3/6/25, 12:00:00 AM CET	147809.0	64939.0	
3/7/25, 12:00:00 AM CET	147957.0	64940.0	
3/8/25, 12:00:00 AM CET	148059.0	64940.0	
3/9/25, 12:00:00 AM CET	148143.0	64940.0	
3/10/25, 12:00:00 AM CET	148143.0	64940.0	
3/11/25, 12:00:00 AM CET	148143.0	64940.0	
3/12/25, 12:00:00 AM CET	148250.0	64940.0	
3/13/25, 12:00:00 AM CET	148325.0	64940.0	
3/14/25, 12:00:00 AM CET	148434.0	64940.0	
3/15/25, 12:00:00 AM CET	148493.0	64940.0	
3/16/25, 12:00:00 AM CET	148514.0	64941.0	
3/17/25, 12:00:00 AM CET	148516.0	64941.0	
3/18/25, 12:00:00 AM CET	148516.0	64941.0	
3/19/25, 12:00:00 AM CET	148534.0	64941.0	
3/20/25, 12:00:00 AM CET	148553.0	64941.0	
3/21/25, 12:00:00 AM CET	148569.0	64941.0	
3/22/25, 12:00:00 AM CET	148583.0	64941.0	
3/23/25, 12:00:00 AM CET	148597.0	64941.0	
3/24/25, 12:00:00 AM CET	148597.0	64941.0	
3/25/25, 12:00:00 AM CET	148597.0	64941.0	
3/26/25, 12:00:00 AM CET	148616.0	64941.0	
3/27/25, 12:00:00 AM CET	148633.0	64941.0	
3/28/25, 12:00:00 AM CET	148652.0	64941.0	
3/29/25, 12:00:00 AM CET	148668.0	64941.0	
3/30/25, 12:00:00 AM CET	148684.0	64941.0	
3/31/25, 12:00:00 AM CEST	148684.0	64941.0	
4/1/25, 12:00:00 AM CEST	148684.0	64941.0	
4/2/25, 12:00:00 AM CEST	148718.0	64941.0	
4/3/25, 12:00:00 AM CEST	148720.0	64941.0	
4/4/25, 12:00:00 AM CEST	148734.0	64941.0	
4/5/25, 12:00:00 AM CEST	148745.0	64941.0	
4/6/25, 12:00:00 AM CEST	148752.0	64941.0	
4/7/25, 12:00:00 AM CEST	148752.0	64941.0	
4/8/25, 12:00:00 AM CEST	148752.0	64941.0	
4/9/25, 12:00:00 AM CEST	148771.0	64941.0	
4/10/25, 12:00:00 AM CEST	148794.0	64942.0	
4/11/25, 12:00:00 AM CEST	148798.0	64942.0	
4/12/25, 12:00:00 AM CEST	148811.0	64942.0	
4/13/25, 12:00:00 AM CEST	148824.0	64942.0	
4/14/25, 12:00:00 AM CEST	148824.0	64942.0	
4/15/25, 12:00:00 AM CEST	148824.0	64942.0	
4/16/25, 12:00:00 AM CEST	148838.0	64942.0	
4/17/25, 12:00:00 AM CEST	148849.0	64942.0	
4/18/25, 12:00:00 AM CEST	148860.0	64942.0	
4/19/25, 12:00:00 AM CEST	148870.0	64942.0	
4/20/25, 12:00:00 AM CEST	148881.0	64942.0	
4/21/25, 12:00:00 AM CEST	148881.0	64942.0	
4/22/25, 12:00:00 AM CEST	148881.0	64942.0	
4/23/25, 12:00:00 AM CEST	148895.0	64942.0	
4/24/25, 12:00:00 AM CEST	148906.0	64942.0	
4/25/25, 12:00:00 AM CEST	148918.0	64942.0	
4/26/25, 12:00:00 AM CEST	148930.0	64942.0	
4/27/25, 12:00:00 AM CEST	148937.0	64942.0	
4/28/25, 12:00:00 AM CEST	148937.0	64942.0	
4/29/25, 12:00:00 AM CEST	148937.0	64942.0	
4/30/25, 12:00:00 AM CEST	148946.0	64942.0	
5/1/25, 12:00:00 AM CEST	148956.0	64943.0	
5/2/25, 12:00:00 AM CEST	148956.0	64943.0	
5/3/25, 12:00:00 AM CEST	148956.0	65071.0	
5/4/25, 12:00:00 AM CEST	148956.0	65342.0	
5/5/25, 12:00:00 AM CEST	148956.0	65342.0	
5/6/25, 12:00:00 AM CEST	148956.0	65424.0	
5/7/25, 12:00:00 AM CEST	148956.0	65490.0	
5/8/25, 12:00:00 AM CEST	148956.0	65581.0	
5/9/25, 12:00:00 AM CEST	148956.0	65646.0	
5/10/25, 12:00:00 AM CEST	148956.0	65725.0	
5/11/25, 12:00:00 AM CEST	148956.0	65841.0	
5/12/25, 12:00:00 AM CEST	148956.0	65841.0	
5/13/25, 12:00:00 AM CEST	148956.0	65861.0	
5/14/25, 12:00:00 AM CEST	148956.0	66077.0	
5/15/25, 12:00:00 AM CEST	148956.0	66275.0	
5/16/25, 12:00:00 AM CEST	148956.0	66458.0	
5/17/25, 12:00:00 AM CEST	148956.0	66566.0	
5/18/25, 12:00:00 AM CEST	148956.0	66658.0	
5/19/25, 12:00:00 AM CEST	148956.0	66658.0	
5/20/25, 12:00:00 AM CEST	148956.0	66673.0	
5/21/25, 12:00:00 AM CEST	148956.0	66804.0	
5/22/25, 12:00:00 AM CEST	148956.0	66941.0	
5/23/25, 12:00:00 AM CEST	148956.0	67034.0	
5/24/25, 12:00:00 AM CEST	148956.0	67116.0	
5/25/25, 12:00:00 AM CEST	148956.0	67191.0	
5/26/25, 12:00:00 AM CEST	148956.0	67191.0	
5/27/25, 12:00:00 AM CEST	148956.0	67202.0	
